SOURCE,TARGET,KIND
2288,1333,FAMILY
2288,2653,FAMILY
2288,2732,FAMILY
1333,2653,FAMILY
1333,2732,FAMILY
2653,2732,FAMILY
205,1668,FAMILY
205,2404,FAMILY
205,1341,FAMILY
1341,2404,FAMILY
1341,1668,FAMILY
2404,1668,FAMILY
654,590,FAMILY
654,2178,FAMILY
2178,590,FAMILY
2155,537,FAMILY
2155,2696,FAMILY
2155,1281,FAMILY
2155,1643,FAMILY
2155,1456,FAMILY
2155,1074,FAMILY
1074,1456,FAMILY
1074,1643,FAMILY
1074,1281,FAMILY
1074,2696,FAMILY
1074,537,FAMILY
1456,1643,FAMILY
1456,1281,FAMILY
1456,2696,FAMILY
1456,537,FAMILY
1643,1281,FAMILY
1643,2696,FAMILY
1643,537,FAMILY
1281,2696,FAMILY
1281,537,FAMILY
2696,537,FAMILY
152,1695,FAMILY
152,798,FAMILY
152,506,FAMILY
152,663,FAMILY
663,506,FAMILY
663,798,FAMILY
663,1695,FAMILY
506,798,FAMILY
506,1695,FAMILY
798,1695,FAMILY
2842,2587,FAMILY
544,1876,FAMILY
544,857,FAMILY
544,1793,FAMILY
544,2503,FAMILY
2503,1793,FAMILY
2503,857,FAMILY
2503,1876,FAMILY
1793,857,FAMILY
1793,1876,FAMILY
857,1876,FAMILY
908,3,FAMILY
908,2662,FAMILY
2662,3,FAMILY
2085,1512,FAMILY
2085,451,FAMILY
2085,1507,FAMILY
2085,1175,FAMILY
2085,1715,FAMILY
2085,2516,FAMILY
2516,1715,FAMILY
2516,1175,FAMILY
2516,1507,FAMILY
2516,451,FAMILY
2516,1512,FAMILY
1715,1175,FAMILY
1715,1507,FAMILY
1715,451,FAMILY
1715,1512,FAMILY
1175,1507,FAMILY
1175,451,FAMILY
1175,1512,FAMILY
1507,451,FAMILY
1507,1512,FAMILY
451,1512,FAMILY
1083,1658,FAMILY
1083,2781,FAMILY
1083,1936,FAMILY
1083,153,FAMILY
153,1936,FAMILY
153,2781,FAMILY
153,1658,FAMILY
1936,2781,FAMILY
1936,1658,FAMILY
2781,1658,FAMILY
2181,444,FAMILY
362,1802,FAMILY
2437,1157,FAMILY
2437,2538,FAMILY
2437,800,FAMILY
800,2538,FAMILY
800,1157,FAMILY
2538,1157,FAMILY
512,2491,FAMILY
512,1447,FAMILY
512,2114,FAMILY
2114,1447,FAMILY
2114,2491,FAMILY
1447,2491,FAMILY
915,1326,FAMILY
915,1080,FAMILY
915,12,FAMILY
915,930,FAMILY
930,12,FAMILY
930,1080,FAMILY
930,1326,FAMILY
12,1080,FAMILY
12,1326,FAMILY
1080,1326,FAMILY
1529,2134,FAMILY
2024,2299,FAMILY
2024,2257,FAMILY
2024,2666,FAMILY
2024,115,FAMILY
2024,526,FAMILY
526,115,FAMILY
526,2666,FAMILY
526,2257,FAMILY
526,2299,FAMILY
115,2666,FAMILY
115,2257,FAMILY
115,2299,FAMILY
2666,2257,FAMILY
2666,2299,FAMILY
2257,2299,FAMILY
7,893,FAMILY
7,2088,FAMILY
7,1119,FAMILY
7,1247,FAMILY
7,43,FAMILY
7,579,FAMILY
579,43,FAMILY
579,1247,FAMILY
579,1119,FAMILY
579,2088,FAMILY
579,893,FAMILY
43,1247,FAMILY
43,1119,FAMILY
43,2088,FAMILY
43,893,FAMILY
1247,1119,FAMILY
1247,2088,FAMILY
1247,893,FAMILY
1119,2088,FAMILY
1119,893,FAMILY
2088,893,FAMILY
536,1374,FAMILY
536,1540,FAMILY
1540,1374,FAMILY
2314,1448,FAMILY
2314,251,FAMILY
2314,1470,FAMILY
2314,1346,FAMILY
1346,1470,FAMILY
1346,251,FAMILY
1346,1448,FAMILY
1470,251,FAMILY
1470,1448,FAMILY
251,1448,FAMILY
1141,1424,FAMILY
1141,2020,FAMILY
1141,1559,FAMILY
1559,2020,FAMILY
1559,1424,FAMILY
2020,1424,FAMILY
1772,2145,FAMILY
1772,2517,FAMILY
1772,1238,FAMILY
1772,788,FAMILY
788,1238,FAMILY
788,2517,FAMILY
788,2145,FAMILY
1238,2517,FAMILY
1238,2145,FAMILY
2517,2145,FAMILY
2210,1106,FAMILY
2210,2730,FAMILY
2210,1223,FAMILY
2210,20,FAMILY
2210,1301,FAMILY
2210,752,FAMILY
752,1301,FAMILY
752,20,FAMILY
752,1223,FAMILY
752,2730,FAMILY
752,1106,FAMILY
1301,20,FAMILY
1301,1223,FAMILY
1301,2730,FAMILY
1301,1106,FAMILY
20,1223,FAMILY
20,2730,FAMILY
20,1106,FAMILY
1223,2730,FAMILY
1223,1106,FAMILY
2730,1106,FAMILY
364,1598,FAMILY
364,2197,FAMILY
364,2378,FAMILY
364,2239,FAMILY
364,1167,FAMILY
364,2755,FAMILY
364,676,FAMILY
676,2755,FAMILY
676,1167,FAMILY
676,2239,FAMILY
676,2378,FAMILY
676,2197,FAMILY
676,1598,FAMILY
2755,1167,FAMILY
2755,2239,FAMILY
2755,2378,FAMILY
2755,2197,FAMILY
2755,1598,FAMILY
1167,2239,FAMILY
1167,2378,FAMILY
1167,2197,FAMILY
1167,1598,FAMILY
2239,2378,FAMILY
2239,2197,FAMILY
2239,1598,FAMILY
2378,2197,FAMILY
2378,1598,FAMILY
2197,1598,FAMILY
414,1203,FAMILY
2293,103,FAMILY
2293,2569,FAMILY
2293,2084,FAMILY
2293,2252,FAMILY
2252,2084,FAMILY
2252,2569,FAMILY
2252,103,FAMILY
2084,2569,FAMILY
2084,103,FAMILY
2569,103,FAMILY
2397,556,FAMILY
2397,2585,FAMILY
2397,377,FAMILY
377,2585,FAMILY
377,556,FAMILY
2585,556,FAMILY
1839,2578,FAMILY
1839,147,FAMILY
147,2578,FAMILY
498,1425,FAMILY
498,2831,FAMILY
498,1899,FAMILY
498,299,FAMILY
299,1899,FAMILY
299,2831,FAMILY
299,1425,FAMILY
1899,2831,FAMILY
1899,1425,FAMILY
2831,1425,FAMILY
62,1962,FAMILY
62,438,FAMILY
62,2165,FAMILY
2165,438,FAMILY
2165,1962,FAMILY
438,1962,FAMILY
1024,2486,FAMILY
1146,327,FAMILY
1146,413,FAMILY
1146,206,FAMILY
1146,1384,FAMILY
1146,2016,FAMILY
1146,1348,FAMILY
1348,2016,FAMILY
1348,1384,FAMILY
1348,206,FAMILY
1348,413,FAMILY
1348,327,FAMILY
2016,1384,FAMILY
2016,206,FAMILY
2016,413,FAMILY
2016,327,FAMILY
1384,206,FAMILY
1384,413,FAMILY
1384,327,FAMILY
206,413,FAMILY
206,327,FAMILY
413,327,FAMILY
150,260,FAMILY
150,2768,FAMILY
150,1400,FAMILY
150,2121,FAMILY
150,894,FAMILY
894,2121,FAMILY
894,1400,FAMILY
894,2768,FAMILY
894,260,FAMILY
2121,1400,FAMILY
2121,2768,FAMILY
2121,260,FAMILY
1400,2768,FAMILY
1400,260,FAMILY
2768,260,FAMILY
1118,779,FAMILY
1118,2053,FAMILY
1118,1360,FAMILY
1360,2053,FAMILY
1360,779,FAMILY
2053,779,FAMILY
525,350,FAMILY
2312,2286,FAMILY
2312,1978,FAMILY
2312,1725,FAMILY
2312,586,FAMILY
586,1725,FAMILY
586,1978,FAMILY
586,2286,FAMILY
1725,1978,FAMILY
1725,2286,FAMILY
1978,2286,FAMILY
1609,284,FAMILY
1609,702,FAMILY
702,284,FAMILY
696,125,FAMILY
696,2482,FAMILY
696,1483,FAMILY
1483,2482,FAMILY
1483,125,FAMILY
2482,125,FAMILY
1122,2027,FAMILY
1122,952,FAMILY
1122,2673,FAMILY
1122,1711,FAMILY
1711,2673,FAMILY
1711,952,FAMILY
1711,2027,FAMILY
2673,952,FAMILY
2673,2027,FAMILY
952,2027,FAMILY
989,610,FAMILY
989,1371,FAMILY
989,906,FAMILY
989,1678,FAMILY
989,1123,FAMILY
989,1155,FAMILY
1155,1123,FAMILY
1155,1678,FAMILY
1155,906,FAMILY
1155,1371,FAMILY
1155,610,FAMILY
1123,1678,FAMILY
1123,906,FAMILY
1123,1371,FAMILY
1123,610,FAMILY
1678,906,FAMILY
1678,1371,FAMILY
1678,610,FAMILY
906,1371,FAMILY
906,610,FAMILY
1371,610,FAMILY
2688,626,FAMILY
2688,2140,FAMILY
2140,626,FAMILY
1220,53,FAMILY
1220,2509,FAMILY
1220,1644,FAMILY
1220,209,FAMILY
209,1644,FAMILY
209,2509,FAMILY
209,53,FAMILY
1644,2509,FAMILY
1644,53,FAMILY
2509,53,FAMILY
2037,1845,FAMILY
2037,1099,FAMILY
2037,1358,FAMILY
2037,2746,FAMILY
2037,1846,FAMILY
1846,2746,FAMILY
1846,1358,FAMILY
1846,1099,FAMILY
1846,1845,FAMILY
2746,1358,FAMILY
2746,1099,FAMILY
2746,1845,FAMILY
1358,1099,FAMILY
1358,1845,FAMILY
1099,1845,FAMILY
1185,1980,FAMILY
1185,1092,FAMILY
1185,1887,FAMILY
1887,1092,FAMILY
1887,1980,FAMILY
1092,1980,FAMILY
513,1531,FAMILY
513,804,FAMILY
804,1531,FAMILY
504,359,FAMILY
504,630,FAMILY
504,368,FAMILY
504,1645,FAMILY
1645,368,FAMILY
1645,630,FAMILY
1645,359,FAMILY
368,630,FAMILY
368,359,FAMILY
630,359,FAMILY
193,8,FAMILY
193,1097,FAMILY
193,391,FAMILY
193,1779,FAMILY
1779,391,FAMILY
1779,1097,FAMILY
1779,8,FAMILY
391,1097,FAMILY
391,8,FAMILY
1097,8,FAMILY
264,1830,FAMILY
264,1230,FAMILY
264,1154,FAMILY
1154,1230,FAMILY
1154,1830,FAMILY
1230,1830,FAMILY
2734,1457,FAMILY
2734,1992,FAMILY
2734,2827,FAMILY
2734,825,FAMILY
2734,2438,FAMILY
2734,1419,FAMILY
1419,2438,FAMILY
1419,825,FAMILY
1419,2827,FAMILY
1419,1992,FAMILY
1419,1457,FAMILY
2438,825,FAMILY
2438,2827,FAMILY
2438,1992,FAMILY
2438,1457,FAMILY
825,2827,FAMILY
825,1992,FAMILY
825,1457,FAMILY
2827,1992,FAMILY
2827,1457,FAMILY
1992,1457,FAMILY
2057,1296,FAMILY
57,671,FAMILY
57,2464,FAMILY
57,1267,FAMILY
57,1836,FAMILY
1836,1267,FAMILY
1836,2464,FAMILY
1836,671,FAMILY
1267,2464,FAMILY
1267,671,FAMILY
2464,671,FAMILY
491,1344,FAMILY
1868,2091,FAMILY
1868,1334,FAMILY
1868,24,FAMILY
1868,2051,FAMILY
1868,1056,FAMILY
1056,2051,FAMILY
1056,24,FAMILY
1056,1334,FAMILY
1056,2091,FAMILY
2051,24,FAMILY
2051,1334,FAMILY
2051,2091,FAMILY
24,1334,FAMILY
24,2091,FAMILY
1334,2091,FAMILY
1263,2344,FAMILY
1263,746,FAMILY
746,2344,FAMILY
2636,172,FAMILY
106,2398,FAMILY
106,1739,FAMILY
1739,2398,FAMILY
213,2322,FAMILY
2331,691,FAMILY
2331,1763,FAMILY
2331,2715,FAMILY
2331,787,FAMILY
2331,1993,FAMILY
2331,2214,FAMILY
2214,1993,FAMILY
2214,787,FAMILY
2214,2715,FAMILY
2214,1763,FAMILY
2214,691,FAMILY
1993,787,FAMILY
1993,2715,FAMILY
1993,1763,FAMILY
1993,691,FAMILY
787,2715,FAMILY
787,1763,FAMILY
787,691,FAMILY
2715,1763,FAMILY
2715,691,FAMILY
1763,691,FAMILY
420,398,FAMILY
420,2697,FAMILY
420,2514,FAMILY
2514,2697,FAMILY
2514,398,FAMILY
2697,398,FAMILY
1676,1128,FAMILY
1676,1530,FAMILY
1676,220,FAMILY
1676,1312,FAMILY
1312,220,FAMILY
1312,1530,FAMILY
1312,1128,FAMILY
220,1530,FAMILY
220,1128,FAMILY
1530,1128,FAMILY
13,840,FAMILY
13,55,FAMILY
13,1561,FAMILY
1561,55,FAMILY
1561,840,FAMILY
55,840,FAMILY
222,367,FAMILY
222,2269,FAMILY
2269,367,FAMILY
1098,2555,FAMILY
1098,1731,FAMILY
1098,1511,FAMILY
1098,1761,FAMILY
1098,2462,FAMILY
2462,1761,FAMILY
2462,1511,FAMILY
2462,1731,FAMILY
2462,2555,FAMILY
1761,1511,FAMILY
1761,1731,FAMILY
1761,2555,FAMILY
1511,1731,FAMILY
1511,2555,FAMILY
1731,2555,FAMILY
2271,1109,FAMILY
2271,75,FAMILY
2271,1861,FAMILY
1861,75,FAMILY
1861,1109,FAMILY
75,1109,FAMILY
1784,2726,FAMILY
2268,2135,FAMILY
2268,2683,FAMILY
2268,2081,FAMILY
2268,450,FAMILY
2268,595,FAMILY
2268,1787,FAMILY
1787,595,FAMILY
1787,450,FAMILY
1787,2081,FAMILY
1787,2683,FAMILY
1787,2135,FAMILY
595,450,FAMILY
595,2081,FAMILY
595,2683,FAMILY
595,2135,FAMILY
450,2081,FAMILY
450,2683,FAMILY
450,2135,FAMILY
2081,2683,FAMILY
2081,2135,FAMILY
2683,2135,FAMILY
1140,2549,FAMILY
1140,1729,FAMILY
1140,2253,FAMILY
1140,2193,FAMILY
2193,2253,FAMILY
2193,1729,FAMILY
2193,2549,FAMILY
2253,1729,FAMILY
2253,2549,FAMILY
1729,2549,FAMILY
1578,324,FAMILY
1578,1393,FAMILY
1578,74,FAMILY
74,1393,FAMILY
74,324,FAMILY
1393,324,FAMILY
199,256,FAMILY
167,843,FAMILY
167,1693,FAMILY
167,1058,FAMILY
167,1042,FAMILY
167,1819,FAMILY
1819,1042,FAMILY
1819,1058,FAMILY
1819,1693,FAMILY
1819,843,FAMILY
1042,1058,FAMILY
1042,1693,FAMILY
1042,843,FAMILY
1058,1693,FAMILY
1058,843,FAMILY
1693,843,FAMILY
2439,2728,FAMILY
2439,1701,FAMILY
2439,756,FAMILY
2439,2589,FAMILY
2439,2773,FAMILY
2439,1019,FAMILY
1019,2773,FAMILY
1019,2589,FAMILY
1019,756,FAMILY
1019,1701,FAMILY
1019,2728,FAMILY
2773,2589,FAMILY
2773,756,FAMILY
2773,1701,FAMILY
2773,2728,FAMILY
2589,756,FAMILY
2589,1701,FAMILY
2589,2728,FAMILY
756,1701,FAMILY
756,2728,FAMILY
1701,2728,FAMILY
2198,1856,FAMILY
2198,1497,FAMILY
2198,762,FAMILY
762,1497,FAMILY
762,1856,FAMILY
1497,1856,FAMILY
1288,697,FAMILY
1288,200,FAMILY
200,697,FAMILY
615,2099,FAMILY
615,28,FAMILY
615,2017,FAMILY
2017,28,FAMILY
2017,2099,FAMILY
28,2099,FAMILY
1179,1504,FAMILY
1179,1753,FAMILY
1753,1504,FAMILY
831,273,FAMILY
831,2324,FAMILY
831,90,FAMILY
90,2324,FAMILY
90,273,FAMILY
2324,273,FAMILY
1556,1702,FAMILY
361,701,FAMILY
361,934,FAMILY
361,1196,FAMILY
361,993,FAMILY
993,1196,FAMILY
993,934,FAMILY
993,701,FAMILY
1196,934,FAMILY
1196,701,FAMILY
934,701,FAMILY
2747,2370,FAMILY
2747,397,FAMILY
2747,82,FAMILY
2747,331,FAMILY
2747,2710,FAMILY
2710,331,FAMILY
2710,82,FAMILY
2710,397,FAMILY
2710,2370,FAMILY
331,82,FAMILY
331,397,FAMILY
331,2370,FAMILY
82,397,FAMILY
82,2370,FAMILY
397,2370,FAMILY
1743,1394,FAMILY
2123,2297,FAMILY
2123,1786,FAMILY
1786,2297,FAMILY
2584,898,FAMILY
2584,2066,FAMILY
2584,2064,FAMILY
2064,2066,FAMILY
2064,898,FAMILY
2066,898,FAMILY
2366,2526,FAMILY
2366,631,FAMILY
631,2526,FAMILY
1803,1339,FAMILY
1803,1300,FAMILY
1803,170,FAMILY
1803,294,FAMILY
294,170,FAMILY
294,1300,FAMILY
294,1339,FAMILY
170,1300,FAMILY
170,1339,FAMILY
1300,1339,FAMILY
1564,1363,FAMILY
1564,2529,FAMILY
1564,850,FAMILY
1564,2478,FAMILY
1564,183,FAMILY
1564,1684,FAMILY
1684,183,FAMILY
1684,2478,FAMILY
1684,850,FAMILY
1684,2529,FAMILY
1684,1363,FAMILY
183,2478,FAMILY
183,850,FAMILY
183,2529,FAMILY
183,1363,FAMILY
2478,850,FAMILY
2478,2529,FAMILY
2478,1363,FAMILY
850,2529,FAMILY
850,1363,FAMILY
2529,1363,FAMILY
1385,1241,FAMILY
1385,1435,FAMILY
1435,1241,FAMILY
1125,1576,FAMILY
1378,2205,FAMILY
1378,1186,FAMILY
1378,1214,FAMILY
1378,1390,FAMILY
1390,1214,FAMILY
1390,1186,FAMILY
1390,2205,FAMILY
1214,1186,FAMILY
1214,2205,FAMILY
1186,2205,FAMILY
1361,937,FAMILY
1361,1287,FAMILY
1287,937,FAMILY
474,2118,FAMILY
474,2508,FAMILY
474,266,FAMILY
474,1258,FAMILY
474,2686,FAMILY
2686,1258,FAMILY
2686,266,FAMILY
2686,2508,FAMILY
2686,2118,FAMILY
1258,266,FAMILY
1258,2508,FAMILY
1258,2118,FAMILY
266,2508,FAMILY
266,2118,FAMILY
2508,2118,FAMILY
2360,1809,FAMILY
2360,2672,FAMILY
2360,2389,FAMILY
2360,877,FAMILY
877,2389,FAMILY
877,2672,FAMILY
877,1809,FAMILY
2389,2672,FAMILY
2389,1809,FAMILY
2672,1809,FAMILY
707,2803,FAMILY
707,2236,FAMILY
707,1303,FAMILY
1303,2236,FAMILY
1303,2803,FAMILY
2236,2803,FAMILY
1209,612,FAMILY
718,1440,FAMILY
718,873,FAMILY
873,1440,FAMILY
971,1202,FAMILY
971,1399,FAMILY
971,984,FAMILY
971,1088,FAMILY
1088,984,FAMILY
1088,1399,FAMILY
1088,1202,FAMILY
984,1399,FAMILY
984,1202,FAMILY
1399,1202,FAMILY
17,216,FAMILY
17,783,FAMILY
17,948,FAMILY
17,616,FAMILY
17,2245,FAMILY
17,522,FAMILY
522,2245,FAMILY
522,616,FAMILY
522,948,FAMILY
522,783,FAMILY
522,216,FAMILY
2245,616,FAMILY
2245,948,FAMILY
2245,783,FAMILY
2245,216,FAMILY
616,948,FAMILY
616,783,FAMILY
616,216,FAMILY
948,783,FAMILY
948,216,FAMILY
783,216,FAMILY
1780,2748,FAMILY
1780,2031,FAMILY
1780,363,FAMILY
363,2031,FAMILY
363,2748,FAMILY
2031,2748,FAMILY
1491,2761,FAMILY
1491,780,FAMILY
780,2761,FAMILY
2825,499,FAMILY
2825,2678,FAMILY
2825,2613,FAMILY
2613,2678,FAMILY
2613,499,FAMILY
2678,499,FAMILY
2496,1087,FAMILY
646,2765,FAMILY
646,1797,FAMILY
646,1848,FAMILY
646,1445,FAMILY
1445,1848,FAMILY
1445,1797,FAMILY
1445,2765,FAMILY
1848,1797,FAMILY
1848,2765,FAMILY
1797,2765,FAMILY
875,2813,FAMILY
875,1804,FAMILY
875,101,FAMILY
875,2157,FAMILY
875,1206,FAMILY
1206,2157,FAMILY
1206,101,FAMILY
1206,1804,FAMILY
1206,2813,FAMILY
2157,101,FAMILY
2157,1804,FAMILY
2157,2813,FAMILY
101,1804,FAMILY
101,2813,FAMILY
1804,2813,FAMILY
1579,2203,FAMILY
1579,2218,FAMILY
1579,267,FAMILY
267,2218,FAMILY
267,2203,FAMILY
2218,2203,FAMILY
2792,2133,FAMILY
2792,126,FAMILY
2792,1388,FAMILY
2792,2093,FAMILY
2093,1388,FAMILY
2093,126,FAMILY
2093,2133,FAMILY
1388,126,FAMILY
1388,2133,FAMILY
126,2133,FAMILY
986,1091,FAMILY
986,614,FAMILY
614,1091,FAMILY
926,2483,FAMILY
926,598,FAMILY
926,1810,FAMILY
926,564,FAMILY
926,1896,FAMILY
926,428,FAMILY
428,1896,FAMILY
428,564,FAMILY
428,1810,FAMILY
428,598,FAMILY
428,2483,FAMILY
1896,564,FAMILY
1896,1810,FAMILY
1896,598,FAMILY
1896,2483,FAMILY
564,1810,FAMILY
564,598,FAMILY
564,2483,FAMILY
1810,598,FAMILY
1810,2483,FAMILY
598,2483,FAMILY
2244,2163,FAMILY
2244,1852,FAMILY
2244,1752,FAMILY
2244,330,FAMILY
2244,464,FAMILY
2244,1169,FAMILY
1169,464,FAMILY
1169,330,FAMILY
1169,1752,FAMILY
1169,1852,FAMILY
1169,2163,FAMILY
464,330,FAMILY
464,1752,FAMILY
464,1852,FAMILY
464,2163,FAMILY
330,1752,FAMILY
330,1852,FAMILY
330,2163,FAMILY
1752,1852,FAMILY
1752,2163,FAMILY
1852,2163,FAMILY
425,2310,FAMILY
1086,407,FAMILY
1086,1039,FAMILY
1086,839,FAMILY
839,1039,FAMILY
839,407,FAMILY
1039,407,FAMILY
1381,1912,FAMILY
1381,2699,FAMILY
1381,466,FAMILY
1381,38,FAMILY
1381,2116,FAMILY
1381,2025,FAMILY
1381,2451,FAMILY
2451,2025,FAMILY
2451,2116,FAMILY
2451,38,FAMILY
2451,466,FAMILY
2451,2699,FAMILY
2451,1912,FAMILY
2025,2116,FAMILY
2025,38,FAMILY
2025,466,FAMILY
2025,2699,FAMILY
2025,1912,FAMILY
2116,38,FAMILY
2116,466,FAMILY
2116,2699,FAMILY
2116,1912,FAMILY
38,466,FAMILY
38,2699,FAMILY
38,1912,FAMILY
466,2699,FAMILY
466,1912,FAMILY
2699,1912,FAMILY
1938,1181,FAMILY
1938,1283,FAMILY
1938,1061,FAMILY
1938,2319,FAMILY
2319,1061,FAMILY
2319,1283,FAMILY
2319,1181,FAMILY
1061,1283,FAMILY
1061,1181,FAMILY
1283,1181,FAMILY
617,21,FAMILY
1077,519,FAMILY
1077,2235,FAMILY
1077,1613,FAMILY
1077,2519,FAMILY
1077,1481,FAMILY
1481,2519,FAMILY
1481,1613,FAMILY
1481,2235,FAMILY
1481,519,FAMILY
2519,1613,FAMILY
2519,2235,FAMILY
2519,519,FAMILY
1613,2235,FAMILY
1613,519,FAMILY
2235,519,FAMILY
1683,1637,FAMILY
1683,2800,FAMILY
2800,1637,FAMILY
1171,16,FAMILY
422,252,FAMILY
772,2062,FAMILY
772,2261,FAMILY
772,1317,FAMILY
1317,2261,FAMILY
1317,2062,FAMILY
2261,2062,FAMILY
2184,1516,FAMILY
2184,1901,FAMILY
2184,2446,FAMILY
2184,1660,FAMILY
2184,2056,FAMILY
2184,104,FAMILY
104,2056,FAMILY
104,1660,FAMILY
104,2446,FAMILY
104,1901,FAMILY
104,1516,FAMILY
2056,1660,FAMILY
2056,2446,FAMILY
2056,1901,FAMILY
2056,1516,FAMILY
1660,2446,FAMILY
1660,1901,FAMILY
1660,1516,FAMILY
2446,1901,FAMILY
2446,1516,FAMILY
1901,1516,FAMILY
1020,2558,FAMILY
1020,303,FAMILY
1020,1972,FAMILY
1020,1079,FAMILY
1079,1972,FAMILY
1079,303,FAMILY
1079,2558,FAMILY
1972,303,FAMILY
1972,2558,FAMILY
303,2558,FAMILY
219,194,FAMILY
219,2776,FAMILY
2776,194,FAMILY
1858,803,FAMILY
1858,1955,FAMILY
1858,766,FAMILY
766,1955,FAMILY
766,803,FAMILY
1955,803,FAMILY
1712,793,FAMILY
1712,159,FAMILY
1712,2525,FAMILY
1712,1499,FAMILY
1499,2525,FAMILY
1499,159,FAMILY
1499,793,FAMILY
2525,159,FAMILY
2525,793,FAMILY
159,793,FAMILY
1469,1801,FAMILY
2456,817,FAMILY
2456,2416,FAMILY
2456,1310,FAMILY
2456,2313,FAMILY
2456,394,FAMILY
394,2313,FAMILY
394,1310,FAMILY
394,2416,FAMILY
394,817,FAMILY
2313,1310,FAMILY
2313,2416,FAMILY
2313,817,FAMILY
1310,2416,FAMILY
1310,817,FAMILY
2416,817,FAMILY
1922,1944,FAMILY
1922,2453,FAMILY
1922,692,FAMILY
692,2453,FAMILY
692,1944,FAMILY
2453,1944,FAMILY
1782,941,FAMILY
2774,810,FAMILY
2774,2113,FAMILY
2113,810,FAMILY
846,820,FAMILY
846,2480,FAMILY
846,1694,FAMILY
1694,2480,FAMILY
1694,820,FAMILY
2480,820,FAMILY
757,223,FAMILY
757,2619,FAMILY
757,1873,FAMILY
757,1034,FAMILY
1034,1873,FAMILY
1034,2619,FAMILY
1034,223,FAMILY
1873,2619,FAMILY
1873,223,FAMILY
2619,223,FAMILY
1380,2576,FAMILY
1871,907,FAMILY
1871,2050,FAMILY
2050,907,FAMILY
565,1062,FAMILY
565,1309,FAMILY
565,2641,FAMILY
565,2449,FAMILY
565,2233,FAMILY
565,1163,FAMILY
1163,2233,FAMILY
1163,2449,FAMILY
1163,2641,FAMILY
1163,1309,FAMILY
1163,1062,FAMILY
2233,2449,FAMILY
2233,2641,FAMILY
2233,1309,FAMILY
2233,1062,FAMILY
2449,2641,FAMILY
2449,1309,FAMILY
2449,1062,FAMILY
2641,1309,FAMILY
2641,1062,FAMILY
1309,1062,FAMILY
410,743,FAMILY
410,1221,FAMILY
410,1527,FAMILY
410,1727,FAMILY
1727,1527,FAMILY
1727,1221,FAMILY
1727,743,FAMILY
1527,1221,FAMILY
1527,743,FAMILY
1221,743,FAMILY
1328,716,FAMILY
1328,2524,FAMILY
1328,129,FAMILY
1328,2808,FAMILY
1328,1719,FAMILY
1719,2808,FAMILY
1719,129,FAMILY
1719,2524,FAMILY
1719,716,FAMILY
2808,129,FAMILY
2808,2524,FAMILY
2808,716,FAMILY
129,2524,FAMILY
129,716,FAMILY
2524,716,FAMILY
1489,2568,FAMILY
1489,1048,FAMILY
1048,2568,FAMILY
400,2229,FAMILY
59,2510,FAMILY
59,1949,FAMILY
59,2035,FAMILY
2035,1949,FAMILY
2035,2510,FAMILY
1949,2510,FAMILY
2349,1025,FAMILY
2349,2724,FAMILY
2349,1649,FAMILY
2349,695,FAMILY
695,1649,FAMILY
695,2724,FAMILY
695,1025,FAMILY
1649,2724,FAMILY
1649,1025,FAMILY
2724,1025,FAMILY
384,1607,FAMILY
384,1160,FAMILY
1160,1607,FAMILY
1544,2417,FAMILY
1544,483,FAMILY
1544,1240,FAMILY
1544,684,FAMILY
1544,774,FAMILY
774,684,FAMILY
774,1240,FAMILY
774,483,FAMILY
774,2417,FAMILY
684,1240,FAMILY
684,483,FAMILY
684,2417,FAMILY
1240,483,FAMILY
1240,2417,FAMILY
483,2417,FAMILY
1509,1734,FAMILY
1509,2034,FAMILY
1509,2563,FAMILY
1509,1884,FAMILY
1509,2211,FAMILY
1509,2327,FAMILY
2327,2211,FAMILY
2327,1884,FAMILY
2327,2563,FAMILY
2327,2034,FAMILY
2327,1734,FAMILY
2211,1884,FAMILY
2211,2563,FAMILY
2211,2034,FAMILY
2211,1734,FAMILY
1884,2563,FAMILY
1884,2034,FAMILY
1884,1734,FAMILY
2563,2034,FAMILY
2563,1734,FAMILY
2034,1734,FAMILY
1148,1463,FAMILY
1148,1081,FAMILY
1148,1482,FAMILY
1148,440,FAMILY
440,1482,FAMILY
440,1081,FAMILY
440,1463,FAMILY
1482,1081,FAMILY
1482,1463,FAMILY
1081,1463,FAMILY
1705,1614,FAMILY
1705,2795,FAMILY
1705,2598,FAMILY
2598,2795,FAMILY
2598,1614,FAMILY
2795,1614,FAMILY
1183,2788,FAMILY
338,1117,FAMILY
338,2737,FAMILY
2737,1117,FAMILY
2026,1686,FAMILY
2026,964,FAMILY
2026,2012,FAMILY
2026,2240,FAMILY
2240,2012,FAMILY
2240,964,FAMILY
2240,1686,FAMILY
2012,964,FAMILY
2012,1686,FAMILY
964,1686,FAMILY
1690,2195,FAMILY
1690,1865,FAMILY
1865,2195,FAMILY
1467,838,FAMILY
2520,2789,FAMILY
1697,2545,FAMILY
1697,1595,FAMILY
1697,2818,FAMILY
2818,1595,FAMILY
2818,2545,FAMILY
1595,2545,FAMILY
2612,1722,FAMILY
2612,2364,FAMILY
2612,960,FAMILY
2612,1246,FAMILY
2612,763,FAMILY
763,1246,FAMILY
763,960,FAMILY
763,2364,FAMILY
763,1722,FAMILY
1246,960,FAMILY
1246,2364,FAMILY
1246,1722,FAMILY
960,2364,FAMILY
960,1722,FAMILY
2364,1722,FAMILY
