SOURCE,TARGET,WEIGHT,KIND
9636,9828,1,FRIEND
8992,10409,1,FRIEND
9663,7993,1,FRIEND
9174,10306,1,FRIEND
10298,10247,1,FRIEND
8575,8853,1,FRIEND
8052,9038,1,FRIEND
8005,9291,1,FRIEND
9269,8341,1,FRIEND
9349,9420,1,FRIEND
8874,8155,1,FRIEND
8483,10575,1,FRIEND
10603,8303,1,FRIEND
9293,8326,1,FRIEND
9794,9087,1,FRIEND
9960,8911,1,FRIEND
8564,9855,1,FRIEND
10873,9002,1,FRIEND
8311,8084,1,FRIEND
7949,8166,1,FRIEND
10743,10573,1,FRIEND
9762,9703,1,FRIEND
10554,10028,1,FRIEND
10537,8587,1,FRIEND
8449,9593,1,FRIEND
8496,9486,1,FRIEND
8932,10478,1,FRIEND
7952,10282,1,FRIEND
10235,7922,1,FRIEND
9371,9414,1,FRIEND
10755,10542,1,FRIEND
9047,9275,1,FRIEND
8511,10252,1,FRIEND
9499,10672,1,FRIEND
8590,8590,1,WORK
8901,10755,1,WORK
10755,10967,1,WORK
10967,8558,1,WORK
8558,10192,1,WORK
10192,10783,1,WORK
10783,10585,1,WORK
10585,10336,1,WORK
10336,10048,1,WORK
10048,10670,1,WORK
10670,10694,1,WORK
10694,10954,1,WORK
10954,10569,1,WORK
10569,10046,1,WORK
10046,10896,1,WORK
10896,8318,1,WORK
8318,8297,1,WORK
8297,7996,1,WORK
7996,9015,1,WORK
9015,9754,1,WORK
9754,10374,1,WORK
10374,9120,1,WORK
9120,8962,1,WORK
8962,10957,1,WORK
10957,9610,1,WORK
9610,10955,1,WORK
10955,9423,1,WORK
9423,8628,1,WORK
8628,8053,1,WORK
10544,10582,1,WORK
10582,10531,1,WORK
10531,8234,1,WORK
8234,10844,1,WORK
10844,10360,1,WORK
10360,9683,1,WORK
9683,8992,1,WORK
8992,9762,1,WORK
9762,9407,1,WORK
9407,9486,1,WORK
9486,10108,1,WORK
10108,8885,1,WORK
8885,9814,1,WORK
9814,10961,1,WORK
10961,9045,1,WORK
9381,10050,1,WORK
9159,9727,1,WORK
9727,9631,1,WORK
9631,10144,1,WORK
10144,10577,1,WORK
10577,8267,1,WORK
8267,9462,1,WORK
9462,9461,1,WORK
9461,10751,1,WORK
10751,9802,1,WORK
9802,8157,1,WORK
8157,10723,1,WORK
10723,9970,1,WORK
9970,8585,1,WORK
8585,10625,1,WORK
10625,10165,1,WORK
10165,10149,1,WORK
10149,9713,1,WORK
9713,9868,1,WORK
9868,8524,1,WORK
8524,9871,1,WORK
9871,8770,1,WORK
8770,9058,1,WORK
9058,10128,1,WORK
10128,8746,1,WORK
8746,8356,1,WORK
8233,8287,1,WORK
8287,8980,1,WORK
8980,9940,1,WORK
9940,8522,1,WORK
8522,8826,1,WORK
8826,9228,1,WORK
9228,9424,1,WORK
9424,10115,1,WORK
10115,9544,1,WORK
9544,10603,1,WORK
8566,10666,1,WORK
10666,10025,1,WORK
10025,9063,1,WORK
9063,7949,1,WORK
7949,9740,1,WORK
9740,10587,1,WORK
10587,9581,1,WORK
9581,9277,1,WORK
9277,9948,1,WORK
9948,8063,1,WORK
8063,10198,1,WORK
10198,8178,1,WORK
8178,10484,1,WORK
10484,10826,1,WORK
10826,9475,1,WORK
9475,10421,1,WORK
10421,10004,1,WORK
10004,10540,1,WORK
10540,8894,1,WORK
8926,8598,1,WORK
8598,8947,1,WORK
8947,9430,1,WORK
9430,9395,1,WORK
9395,9284,1,WORK
9284,8967,1,WORK
8967,10557,1,WORK
10557,8196,1,WORK
8196,10942,1,WORK
10942,9217,1,WORK
9217,8587,1,WORK
8587,10193,1,WORK
10193,9348,1,WORK
9348,9937,1,WORK
9937,9776,1,WORK
9776,9893,1,WORK
9893,8477,1,WORK
8477,8602,1,WORK
8602,10620,1,WORK
10620,8638,1,WORK
8638,7912,1,WORK
7912,10310,1,WORK
10310,10325,1,WORK
10325,9846,1,WORK
9846,8415,1,WORK
8415,9882,1,WORK
9882,7973,1,WORK
10941,9426,1,WORK
9426,8224,1,WORK
8224,10146,1,WORK
10146,10682,1,WORK
10682,9242,1,WORK
9242,10375,1,WORK
10375,8238,1,WORK
8238,8455,1,WORK
8455,10647,1,WORK
10647,10441,1,WORK
9137,10804,1,WORK
10804,9480,1,WORK
9480,8942,1,WORK
8942,10887,1,WORK
10887,8905,1,WORK
8905,8253,1,WORK
8253,9219,1,WORK
9219,9738,1,WORK
9738,8853,1,WORK
8853,9646,1,WORK
9646,9425,1,WORK
9425,10690,1,WORK
10690,9760,1,WORK
9760,9360,1,WORK
9360,8102,1,WORK
8102,8816,1,WORK
8816,7987,1,WORK
7987,8375,1,WORK
8375,9501,1,WORK
9501,9503,1,WORK
9503,8639,1,WORK
8639,9396,1,WORK
9396,8374,1,WORK
8374,10318,1,WORK
10318,10133,1,WORK
10133,10300,1,WORK
10700,8730,1,WORK
8730,8045,1,WORK
8045,9035,1,WORK
9035,10387,1,WORK
10387,8669,1,WORK
8669,9443,1,WORK
9443,8998,1,WORK
8998,8258,1,WORK
8258,10818,1,WORK
10818,8051,1,WORK
8051,8220,1,WORK
8220,10644,1,WORK
10644,9599,1,WORK
9599,8606,1,WORK
8606,9919,1,WORK
9919,8168,1,WORK
8168,7938,1,WORK
7938,8451,1,WORK
13995,13159,1,FAMILY
13159,14189,1,FAMILY
14189,13914,1,FAMILY
13914,12735,1,FAMILY
14165,13012,1,FAMILY
13012,13952,1,FAMILY
13952,12784,1,FAMILY
12784,11513,1,FAMILY
11513,12372,1,FAMILY
12903,13676,1,FAMILY
13676,11919,1,FAMILY
11919,13994,1,FAMILY
13994,13888,1,FAMILY
13888,11655,1,FAMILY
11655,11110,1,FAMILY
12811,11567,1,FAMILY
12322,11581,1,FAMILY
11581,12545,1,FAMILY
12545,12484,1,FAMILY
12484,12467,1,FAMILY
12467,12201,1,FAMILY
12201,11823,1,FAMILY
11823,12724,1,FAMILY
13078,12018,1,FAMILY
12018,11812,1,FAMILY
11932,12552,1,FAMILY
14020,12740,1,FAMILY
12740,11763,1,FAMILY
11763,13113,1,FAMILY
14013,13440,1,FAMILY
13440,11719,1,FAMILY
11719,13215,1,FAMILY
13215,12660,1,FAMILY
13895,13079,1,FAMILY
13079,12529,1,FAMILY
11178,13962,1,FAMILY
13962,13328,1,FAMILY
13328,12069,1,FAMILY
12069,13193,1,FAMILY
11640,12330,1,FAMILY
12330,13436,1,FAMILY
13436,13409,1,FAMILY
13409,12474,1,FAMILY
12474,11207,1,FAMILY
11207,12714,1,FAMILY
13582,12228,1,FAMILY
12228,13474,1,FAMILY
13474,11998,1,FAMILY
11998,13213,1,FAMILY
13213,12075,1,FAMILY
13196,14087,1,FAMILY
11586,13296,1,FAMILY
12510,12730,1,FAMILY
12730,11111,1,FAMILY
11111,11063,1,FAMILY
13413,13917,1,FAMILY
13917,12704,1,FAMILY
12461,12812,1,FAMILY
12812,12461,1,FAMILY
13703,14166,1,FAMILY
14166,14225,1,FAMILY
14225,14129,1,FAMILY
11352,11511,1,FAMILY
11511,12148,1,FAMILY
11504,11923,1,FAMILY
13998,11731,1,FAMILY
11731,12482,1,FAMILY
12482,13677,1,FAMILY
12696,14171,1,FAMILY
14171,12696,1,FAMILY
12696,14142,1,FAMILY
11265,13936,1,FAMILY
13936,13482,1,FAMILY
13482,11702,1,FAMILY
11702,13048,1,FAMILY
13048,13336,1,FAMILY
14182,13867,1,FAMILY
13867,11274,1,FAMILY
11274,13495,1,FAMILY
11926,14146,1,FAMILY
14146,14038,1,FAMILY
11356,11747,1,FAMILY
11747,11267,1,FAMILY
11267,12436,1,FAMILY
12436,11123,1,FAMILY
13934,12231,1,FAMILY
12231,13414,1,FAMILY
13414,12161,1,FAMILY
12161,14191,1,FAMILY
14191,14049,1,FAMILY
14049,12194,1,FAMILY
12194,13751,1,FAMILY
13751,13444,1,FAMILY
12757,12259,1,FAMILY
12259,11964,1,FAMILY
11964,13251,1,FAMILY
14147,11958,1,FAMILY
11958,11172,1,FAMILY
11172,11869,1,FAMILY
11869,13896,1,FAMILY
13896,12693,1,FAMILY
12693,13351,1,FAMILY
13858,12908,1,FAMILY
12908,14207,1,FAMILY
12743,13646,1,FAMILY
13646,13368,1,FAMILY
13368,14071,1,FAMILY
14071,11808,1,FAMILY
11295,11548,1,FAMILY
11548,12486,1,FAMILY
12486,11604,1,FAMILY
11894,11536,1,FAMILY
11536,11639,1,FAMILY
11639,13525,1,FAMILY
13924,11118,1,FAMILY
11118,13924,1,FAMILY
13924,13108,1,FAMILY
11232,13340,1,FAMILY
12624,13531,1,FAMILY
13531,12599,1,FAMILY
12599,11368,1,FAMILY
11368,11438,1,FAMILY
11438,13654,1,FAMILY
12853,11613,1,FAMILY
11613,13009,1,FAMILY
13009,11073,1,FAMILY
11073,11543,1,FAMILY
13794,12173,1,FAMILY
12173,13437,1,FAMILY
12783,13424,1,FAMILY
13424,13023,1,FAMILY
13023,14052,1,FAMILY
11372,14144,1,FAMILY
14144,12315,1,FAMILY
12315,11892,1,FAMILY
11892,12328,1,FAMILY
12328,12877,1,FAMILY
12877,11497,1,FAMILY
13957,13043,1,FAMILY
12092,11746,1,FAMILY
11746,13085,1,FAMILY
13085,12531,1,FAMILY
12531,13100,1,FAMILY
14178,13503,1,FAMILY
13503,11170,1,FAMILY
11170,11463,1,FAMILY
11463,13391,1,FAMILY
11023,11521,1,FAMILY
13645,12300,1,FAMILY
12300,11397,1,FAMILY
11397,11432,1,FAMILY
11432,13120,1,FAMILY
13120,13607,1,FAMILY
12004,13375,1,FAMILY
13375,13770,1,FAMILY
13770,11030,1,FAMILY
11492,11837,1,FAMILY
11837,12546,1,FAMILY
11439,12476,1,FAMILY
12476,11286,1,FAMILY
11286,13371,1,FAMILY
13371,13342,1,FAMILY
13342,13636,1,FAMILY
13636,13527,1,FAMILY
14213,12594,1,FAMILY
12594,14159,1,FAMILY
14159,13294,1,FAMILY
13294,12041,1,FAMILY
12737,14026,1,FAMILY
12355,11649,1,FAMILY
11649,13385,1,FAMILY
13385,13548,1,FAMILY
13548,12668,1,FAMILY
12668,13455,1,FAMILY
12016,14010,1,FAMILY
14010,11697,1,FAMILY
11264,11790,1,FAMILY
11790,13332,1,FAMILY
13332,13400,1,FAMILY
13439,13073,1,FAMILY
13073,12518,1,FAMILY
12518,12537,1,FAMILY
12537,11033,1,FAMILY
11033,13142,1,FAMILY
13142,13293,1,FAMILY
13775,13748,1,FAMILY
13748,12887,1,FAMILY
12887,13197,1,FAMILY
13197,12588,1,FAMILY
13003,11196,1,FAMILY
12113,12113,1,FAMILY
12113,11624,1,FAMILY
12866,12949,1,FAMILY
12949,11827,1,FAMILY
11722,13522,1,FAMILY
13522,14103,1,FAMILY
14103,11332,1,FAMILY
11332,13579,1,FAMILY
12168,11202,1,FAMILY
12959,13317,1,FAMILY
13317,11552,1,FAMILY
11552,12829,1,FAMILY
12829,11447,1,FAMILY
11945,13266,1,FAMILY
13266,11844,1,FAMILY
11844,13345,1,FAMILY
13345,12820,1,FAMILY
12820,11739,1,FAMILY
11903,13364,1,FAMILY
13364,13970,1,FAMILY
13970,11221,1,FAMILY
11221,11558,1,FAMILY
11558,11091,1,FAMILY
11091,14130,1,FAMILY
12868,12166,1,FAMILY
12166,11373,1,FAMILY
11373,14202,1,FAMILY
13045,12027,1,FAMILY
12027,12790,1,FAMILY
12790,11816,1,FAMILY
11816,11663,1,FAMILY
11121,11652,1,FAMILY
11652,13617,1,FAMILY
13617,13762,1,FAMILY
12055,11290,1,FAMILY
11290,11314,1,FAMILY
12911,12673,1,FAMILY
12673,12876,1,FAMILY
13479,12764,1,FAMILY
12764,12299,1,FAMILY
12299,12713,1,FAMILY
12713,11428,1,FAMILY
11428,13346,1,FAMILY
13346,13487,1,FAMILY
13236,11436,1,FAMILY
11436,13785,1,FAMILY
13785,13074,1,FAMILY
13074,12398,1,FAMILY
12398,12249,1,FAMILY
12249,13629,1,FAMILY
13629,12375,1,FAMILY
12022,13648,1,FAMILY
13648,13423,1,FAMILY
13423,12116,1,FAMILY
12116,13081,1,FAMILY
12052,13555,1,FAMILY
13555,13483,1,FAMILY
14014,13497,1,FAMILY
13497,13186,1,FAMILY
13186,11641,1,FAMILY
13490,11424,1,FAMILY
11424,13755,1,FAMILY
13666,11936,1,FAMILY
11936,13666,1,FAMILY
13191,11579,1,FAMILY
11579,14110,1,FAMILY
14110,11459,1,FAMILY
11116,13370,1,FAMILY
13370,12563,1,FAMILY
12563,12080,1,FAMILY
12080,12061,1,FAMILY
12061,11642,1,FAMILY
12255,12535,1,FAMILY
12535,13014,1,FAMILY
13014,11912,1,FAMILY
11912,11991,1,FAMILY
11991,13591,1,FAMILY
13591,13905,1,FAMILY
11809,11733,1,FAMILY
11733,12582,1,FAMILY
12582,14080,1,FAMILY
13557,13575,1,FAMILY
13828,14210,1,FAMILY
14210,13773,1,FAMILY
13898,14033,1,FAMILY
14033,13898,1,FAMILY
13774,12195,1,FAMILY
12195,12863,1,FAMILY
12863,12339,1,FAMILY
12339,13354,1,FAMILY
13354,12473,1,FAMILY
12633,11371,1,FAMILY
11371,12078,1,FAMILY
12078,12079,1,FAMILY
12079,13911,1,FAMILY
13410,11457,1,FAMILY
11457,14039,1,FAMILY
14039,11600,1,FAMILY
12296,13307,1,FAMILY
11081,12683,1,FAMILY
12683,12577,1,FAMILY
12577,11070,1,FAMILY
13415,12081,1,FAMILY
12081,12338,1,FAMILY
12338,12791,1,FAMILY
12791,12222,1,FAMILY
12222,11551,1,FAMILY
11551,12925,1,FAMILY
11253,11801,1,FAMILY
11801,11564,1,FAMILY
11564,13841,1,FAMILY
13841,12065,1,FAMILY
11994,13514,1,FAMILY
13514,13357,1,FAMILY
13357,12800,1,FAMILY
11389,13500,1,FAMILY
13500,13088,1,FAMILY
12038,13419,1,FAMILY
13704,11262,1,FAMILY
11262,13394,1,FAMILY
13394,11732,1,FAMILY
11732,12725,1,FAMILY
12725,12695,1,FAMILY
11181,12799,1,FAMILY
12799,12188,1,FAMILY
12188,11934,1,FAMILY
13143,12952,1,FAMILY
13871,11986,1,FAMILY
11986,11835,1,FAMILY
11835,12198,1,FAMILY
12198,11627,1,FAMILY
11627,13892,1,FAMILY
13892,11058,1,FAMILY
11851,13933,1,FAMILY
13933,11611,1,FAMILY
11611,12139,1,FAMILY
12139,13581,1,FAMILY
13975,11662,1,FAMILY
11662,13975,1,FAMILY
13001,14089,1,FAMILY
14089,13177,1,FAMILY
13177,11335,1,FAMILY
11335,12825,1,FAMILY
12825,12752,1,FAMILY
14205,11841,1,FAMILY
11841,13255,1,FAMILY
13255,11694,1,FAMILY
12701,11437,1,FAMILY
11482,11891,1,FAMILY
11891,11284,1,FAMILY
11284,12745,1,FAMILY
12745,13013,1,FAMILY
13013,11414,1,FAMILY
11414,11569,1,FAMILY
11529,14118,1,FAMILY
14118,13469,1,FAMILY
13469,12630,1,FAMILY
12630,12746,1,FAMILY
14196,12374,1,FAMILY
12374,12213,1,FAMILY
12213,11673,1,FAMILY
12431,12135,1,FAMILY
12135,13379,1,FAMILY
13880,11406,1,FAMILY
11212,13401,1,FAMILY
13401,11212,1,FAMILY
11924,12243,1,FAMILY
12243,12926,1,FAMILY
12926,13198,1,FAMILY
12674,14031,1,FAMILY
14031,13593,1,FAMILY
13593,12150,1,FAMILY
12150,11248,1,FAMILY
11248,12848,1,FAMILY
13833,13894,1,FAMILY
11811,13536,1,FAMILY
13536,11563,1,FAMILY
11563,12922,1,FAMILY
12254,11628,1,FAMILY
11628,12727,1,FAMILY
12727,11667,1,FAMILY
11667,11948,1,FAMILY
12427,13577,1,FAMILY
13327,11083,1,FAMILY
11083,11911,1,FAMILY
11911,14107,1,FAMILY
14107,11203,1,FAMILY
11203,13175,1,FAMILY
13175,11917,1,FAMILY
12558,11928,1,FAMILY
11928,13640,1,FAMILY
11979,11689,1,FAMILY
13506,11237,1,FAMILY
11237,11949,1,FAMILY
11949,12938,1,FAMILY
11166,12452,1,FAMILY
12452,13138,1,FAMILY
13138,13736,1,FAMILY
13736,13873,1,FAMILY
13873,12862,1,FAMILY
12862,11540,1,FAMILY
13314,14090,1,FAMILY
14090,12954,1,FAMILY
12954,12874,1,FAMILY
12874,11880,1,FAMILY
13870,12364,1,FAMILY
12364,12445,1,FAMILY
12445,11539,1,FAMILY
11873,12084,1,FAMILY
12084,11062,1,FAMILY
11223,11411,1,FAMILY
13089,13972,1,FAMILY
11508,11034,1,FAMILY
11034,11024,1,FAMILY
11024,13135,1,FAMILY
12798,13352,1,FAMILY
13352,12410,1,FAMILY
12410,12056,1,FAMILY
12056,12528,1,FAMILY
12045,12412,1,FAMILY
12412,11362,1,FAMILY
11824,13512,1,FAMILY
13512,12252,1,FAMILY
12252,12872,1,FAMILY
12872,11622,1,FAMILY
11622,12390,1,FAMILY
11859,13141,1,FAMILY
13141,11485,1,FAMILY
11485,12086,1,FAMILY
12086,11138,1,FAMILY
11138,12242,1,FAMILY
12242,12106,1,FAMILY
13565,11385,1,FAMILY
11385,13938,1,FAMILY
13769,12929,1,FAMILY
13620,12366,1,FAMILY
12366,12128,1,FAMILY
12096,11140,1,FAMILY
11140,12096,1,FAMILY
12303,13621,1,FAMILY
13621,13764,1,FAMILY
13764,11453,1,FAMILY
13539,13020,1,FAMILY
13283,12350,1,FAMILY
12350,11268,1,FAMILY
11268,12989,1,FAMILY
12989,11785,1,FAMILY
12039,12453,1,FAMILY
12506,14197,1,FAMILY
14197,13878,1,FAMILY
13878,12329,1,FAMILY
12329,11678,1,FAMILY
11109,12102,1,FAMILY
12102,13713,1,FAMILY
13713,13257,1,FAMILY
13257,12844,1,FAMILY
12844,13260,1,FAMILY
13260,13445,1,FAMILY
13206,13155,1,FAMILY
13155,13587,1,FAMILY
13587,11350,1,FAMILY
11350,11125,1,FAMILY
11125,11879,1,FAMILY
14058,12590,1,FAMILY
12590,13395,1,FAMILY
13162,11449,1,FAMILY
11449,13030,1,FAMILY
13030,12460,1,FAMILY
11977,11705,1,FAMILY
11705,12793,1,FAMILY
12793,13496,1,FAMILY
13496,11554,1,FAMILY
12948,13963,1,FAMILY
13987,13987,1,FAMILY
13987,12192,1,FAMILY
11051,11831,1,FAMILY
11831,13980,1,FAMILY
13980,11201,1,FAMILY
11201,13417,1,FAMILY
13417,13524,1,FAMILY
13524,12723,1,FAMILY
11583,13521,1,FAMILY
13521,13426,1,FAMILY
12225,11072,1,FAMILY
11072,12132,1,FAMILY
12132,14209,1,FAMILY
13688,13991,1,FAMILY
13991,12036,1,FAMILY
12036,11374,1,FAMILY
11374,11553,1,FAMILY
11553,12466,1,FAMILY
12466,11728,1,FAMILY
11728,11473,1,FAMILY
13691,12392,1,FAMILY
12392,11562,1,FAMILY
11562,12821,1,FAMILY
12821,14155,1,FAMILY
11197,11791,1,FAMILY
13038,11349,1,FAMILY
13072,13642,1,FAMILY
13642,11804,1,FAMILY
11804,14012,1,FAMILY
11810,12835,1,FAMILY
12835,11364,1,FAMILY
11364,12715,1,FAMILY
12715,11347,1,FAMILY
11347,11481,1,FAMILY
11481,13622,1,FAMILY
13563,11050,1,FAMILY
11287,11839,1,FAMILY
11839,11293,1,FAMILY
11293,12567,1,FAMILY
12567,12152,1,FAMILY
11846,11002,1,FAMILY
11002,13956,1,FAMILY
12526,12675,1,FAMILY
12675,11717,1,FAMILY
11717,13949,1,FAMILY
12819,13212,1,FAMILY
13212,12574,1,FAMILY
12574,12085,1,FAMILY
12085,13335,1,FAMILY
12686,12613,1,FAMILY
12613,13441,1,FAMILY
13441,13903,1,FAMILY
13903,13355,1,FAMILY
13355,11474,1,FAMILY
12205,12626,1,FAMILY
12626,12245,1,FAMILY
12245,11766,1,FAMILY
11766,13389,1,FAMILY
13389,13647,1,FAMILY
13647,12816,1,FAMILY
13517,12918,1,FAMILY
12969,13822,1,FAMILY
13822,12655,1,FAMILY
12655,13432,1,FAMILY
12516,13094,1,FAMILY
13094,14120,1,FAMILY
14040,11973,1,FAMILY
11973,11462,1,FAMILY
11462,13321,1,FAMILY
13321,14083,1,FAMILY
11251,11922,1,FAMILY
11922,12367,1,FAMILY
12367,12336,1,FAMILY
12323,13942,1,FAMILY
13942,11783,1,FAMILY
11783,12430,1,FAMILY
12430,12846,1,FAMILY
12846,12898,1,FAMILY
12105,13428,1,FAMILY
13428,13623,1,FAMILY
12187,11263,1,FAMILY
11263,12524,1,FAMILY
12524,12386,1,FAMILY
12386,13024,1,FAMILY
13024,11195,1,FAMILY
11195,13330,1,FAMILY
13220,13249,1,FAMILY
13249,14200,1,FAMILY
14200,14119,1,FAMILY
13657,11114,1,FAMILY
11114,11744,1,FAMILY
11744,12271,1,FAMILY
12271,12586,1,FAMILY
12586,12643,1,FAMILY
12321,11336,1,FAMILY
11336,11233,1,FAMILY
11233,13782,1,FAMILY
13782,13838,1,FAMILY
11577,12005,1,FAMILY
12005,13990,1,FAMILY
13990,12682,1,FAMILY
11448,13139,1,FAMILY
13139,13672,1,FAMILY
13672,11601,1,FAMILY
11601,11046,1,FAMILY
11046,13800,1,FAMILY
13800,14002,1,FAMILY
12385,14088,1,FAMILY
13049,11769,1,FAMILY
11769,12606,1,FAMILY
12606,11765,1,FAMILY
11765,13766,1,FAMILY
11018,13671,1,FAMILY
13671,13904,1,FAMILY
13904,13462,1,FAMILY
13462,13411,1,FAMILY
13411,13418,1,FAMILY
13044,13763,1,FAMILY
12459,12459,1,FAMILY
12459,14051,1,FAMILY
12399,13416,1,FAMILY
13416,12335,1,FAMILY
12253,13037,1,FAMILY
13037,11797,1,FAMILY
11900,12358,1,FAMILY
13906,13842,1,FAMILY
13842,12308,1,FAMILY
12308,13569,1,FAMILY
11113,12905,1,FAMILY
13857,11975,1,FAMILY
11975,12814,1,FAMILY
12814,11307,1,FAMILY
11307,12932,1,FAMILY
12250,14102,1,FAMILY
14102,13872,1,FAMILY
13872,13632,1,FAMILY
11101,12120,1,FAMILY
12120,11465,1,FAMILY
12548,12614,1,FAMILY
12614,13080,1,FAMILY
13080,13761,1,FAMILY
13761,14199,1,FAMILY
14199,11654,1,FAMILY
11654,13865,1,FAMILY
11776,13075,1,FAMILY
13075,12617,1,FAMILY
12617,12956,1,FAMILY
11821,11843,1,FAMILY
11843,12532,1,FAMILY
12532,11560,1,FAMILY
11560,14150,1,FAMILY
14150,13545,1,FAMILY
11959,11502,1,FAMILY
12512,11701,1,FAMILY
11701,12448,1,FAMILY
12448,12986,1,FAMILY
12986,13452,1,FAMILY
11443,13303,1,FAMILY
13303,12789,1,FAMILY
12789,14025,1,FAMILY
13568,12913,1,FAMILY
12913,13879,1,FAMILY
13879,14046,1,FAMILY
14046,11901,1,FAMILY
11901,12020,1,FAMILY
12020,14145,1,FAMILY
13743,13750,1,FAMILY
13750,13743,1,FAMILY
13824,13719,1,FAMILY
13719,13837,1,FAMILY
13837,12656,1,FAMILY
12656,14094,1,FAMILY
11930,11189,1,FAMILY
11189,13519,1,FAMILY
13519,11421,1,FAMILY
11421,11249,1,FAMILY
11249,11854,1,FAMILY
11854,14032,1,FAMILY
14032,12837,1,FAMILY
12837,10998,1,FAMILY
11915,13172,1,FAMILY
13172,14192,1,FAMILY
11279,13000,1,FAMILY
13000,11036,1,FAMILY
11036,11635,1,FAMILY
12121,12618,1,FAMILY
12618,11749,1,FAMILY
11749,11391,1,FAMILY
11391,12469,1,FAMILY
12469,11759,1,FAMILY
11759,11853,1,FAMILY
14096,13694,1,FAMILY
13694,12505,1,FAMILY
12505,13195,1,FAMILY
13195,12021,1,FAMILY
12191,11830,1,FAMILY
11830,13121,1,FAMILY
13121,11773,1,FAMILY
12530,13627,1,FAMILY
13627,13182,1,FAMILY
11384,12218,1,FAMILY
12218,11734,1,FAMILY
11734,13572,1,FAMILY
13572,13697,1,FAMILY
13697,12444,1,FAMILY
13576,11691,1,FAMILY
13150,14085,1,FAMILY
14085,14034,1,FAMILY
12289,13275,1,FAMILY
13275,11570,1,FAMILY
11570,12411,1,FAMILY
12691,12447,1,FAMILY
12447,11729,1,FAMILY
11729,12073,1,FAMILY
12073,11059,1,FAMILY
13384,12237,1,FAMILY
12237,11141,1,FAMILY
12348,13453,1,FAMILY
13453,13318,1,FAMILY
13318,13316,1,FAMILY
12612,13950,1,FAMILY
13950,14101,1,FAMILY
14101,11231,1,FAMILY
13069,13799,1,FAMILY
13799,13069,1,FAMILY
13069,13310,1,FAMILY
13851,12896,1,FAMILY
14024,11390,1,FAMILY
11390,13597,1,FAMILY
13597,13106,1,FAMILY
13106,13405,1,FAMILY
13615,11088,1,FAMILY
11088,13032,1,FAMILY
13032,11651,1,FAMILY
11380,13589,1,FAMILY
13589,13670,1,FAMILY
13670,12572,1,FAMILY
12572,11634,1,FAMILY
11634,13881,1,FAMILY
13881,11602,1,FAMILY
11602,12353,1,FAMILY
12037,12290,1,FAMILY
12290,11681,1,FAMILY
11681,11559,1,FAMILY
11559,13909,1,FAMILY
13909,13163,1,FAMILY
12634,12184,1,FAMILY
12184,14208,1,FAMILY
14208,11670,1,FAMILY
11670,12928,1,FAMILY
12595,12726,1,FAMILY
12057,12057,1,FAMILY
12057,12077,1,FAMILY
13953,13019,1,FAMILY
13019,12711,1,FAMILY
13298,12129,1,FAMILY
12235,11716,1,FAMILY
11716,12032,1,FAMILY
12032,12663,1,FAMILY
12663,12346,1,FAMILY
12346,11506,1,FAMILY
11506,11408,1,FAMILY
14091,14134,1,FAMILY
14134,13029,1,FAMILY
12282,12720,1,FAMILY
12720,13746,1,FAMILY
13746,12325,1,FAMILY
12325,11082,1,FAMILY
13553,13470,1,FAMILY
13470,13874,1,FAMILY
13874,11464,1,FAMILY
12692,11013,1,FAMILY
11013,12616,1,FAMILY
12616,13689,1,FAMILY
13689,12051,1,FAMILY
12051,11549,1,FAMILY
12095,13109,1,FAMILY
13109,12479,1,FAMILY
12479,13457,1,FAMILY
13457,11086,1,FAMILY
13472,12167,1,FAMILY
12167,12852,1,FAMILY
12852,12463,1,FAMILY
12114,11396,1,FAMILY
11396,13374,1,FAMILY
13374,11743,1,FAMILY
11743,13848,1,FAMILY
13848,13063,1,FAMILY
13063,12126,1,FAMILY
12220,12554,1,FAMILY
12554,12584,1,FAMILY
12767,12340,1,FAMILY
12340,11818,1,FAMILY
11818,11388,1,FAMILY
11388,12615,1,FAMILY
13149,13679,1,FAMILY
13679,13226,1,FAMILY
12998,13669,1,FAMILY
13669,12998,1,FAMILY
11598,11415,1,FAMILY
11415,14162,1,FAMILY
12878,11993,1,FAMILY
12422,12049,1,FAMILY
12049,13261,1,FAMILY
13261,11653,1,FAMILY
14074,11190,1,FAMILY
11190,12907,1,FAMILY
12907,12417,1,FAMILY
12417,11325,1,FAMILY
11656,11698,1,FAMILY
11698,12428,1,FAMILY
12428,11664,1,FAMILY
11664,12008,1,FAMILY
12008,13128,1,FAMILY
13128,12107,1,FAMILY
14079,11582,1,FAMILY
12098,11261,1,FAMILY
11261,12122,1,FAMILY
12122,11794,1,FAMILY
13099,13809,1,FAMILY
11696,12802,1,FAMILY
11594,12762,1,FAMILY
12762,11162,1,FAMILY
13714,13040,1,FAMILY
13040,11788,1,FAMILY
11788,11020,1,FAMILY
11786,11499,1,FAMILY
11499,11376,1,FAMILY
11376,12334,1,FAMILY
12334,13662,1,FAMILY
14015,12189,1,FAMILY
12247,13253,1,FAMILY
13253,11680,1,FAMILY
11680,12581,1,FAMILY
12581,11490,1,FAMILY
11490,13451,1,FAMILY
12557,11142,1,FAMILY
11142,14137,1,FAMILY
12009,12551,1,FAMILY
12551,11258,1,FAMILY
11258,12855,1,FAMILY
12855,13203,1,FAMILY
13203,12772,1,FAMILY
12772,11275,1,FAMILY
11661,13600,1,FAMILY
13600,13550,1,FAMILY
11132,13793,1,FAMILY
